ID	Xc1.A	Xc1.R	Xc1.N	Xc1.D	Xc1.C	Xc1.Q	Xc1.E	Xc1.G	Xc1.H	Xc1.I	Xc1.L	Xc1.K	Xc1.M	Xc1.F	Xc1.P	Xc1.S	Xc1.T	Xc1.W	Xc1.Y	Xc1.V	Xc2.lambda1	Xc2.lambda2	Xc2.lambda3	Xc2.lambda4	Xc2.lambda5	Xc2.lambda6	Xc2.lambda7	Xc2.lambda8	Xc2.lambda9	Xc2.lambda10
2318|0	0.1772659220031066	0.2658700469932153	0.2446115452856543	0.0	0.1806715930235402	0.0856774553340129	0.1256602678232189	0.0	0.0	0.0860543403100835	0.0887937533275238	0.4583657054121492	0.0	0.0	0.2250452377704244	0.0927890698040833	0.3582026695478849	0.0	0.0	0.2142300426951909	0.3697933222977797	0.3948869595529561	0.5614662495796421	0.7074427973965378	0.4420423382718146	0.4156327991498827	0.3549951677997008	0.3108560302509577	0.3682540210591242	0.2817350601897445
5100|0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6246929816763447	0.3224752062860924	0.0	0.0	0.0	0.0	0.0	0.1320451569366903	0.0	0.0	0.7748250240264835	0.6217471959348349	0.2859660264812889	0.560420432624813	0.7588643108020013	0.6218703696771021	0.0	0.6200365217763475	0.6114944148602062	0.0
5299|0	0.1083187735462171	0.4873816200128218	0.0747352403698966	0.0555716584275076	0.7451987655676158	0.1570602535017154	0.0	0.084258157034616	0.0	0.0	0.162772917946984	0.1680512886566676	0.0	0.0	0.5500577634381864	0.1700969615496062	0.0	0.1376252087076484	0.0	0.0	0.5971223956695275	0.4026998860855394	0.4291599119574336	0.6751696737370887	0.582213565129297	0.3209707970274726	0.4728738532833201	0.4845353635861043	0.3211166435262333	0.3459124763704841
826|0	0.105463451740472	0.4745340653204838	0.1455303851404884	0.2164270781447422	0.6449378295523177	0.0	0.1121413984271318	0.1230556225930192	0.0570586233664781	0.0	0.0792410826606754	0.2454320944227339	0.0	0.270270715260907	0.0669447553845353	0.1656131445019883	0.3995828293548458	0.1339973587368813	0.1721181909819749	0.0955912994182868	0.5518995929851985	0.3973359930135784	0.6221254937142826	0.6327218283194136	0.5579842869055799	0.4033449439705514	0.5467462237636532	0.4343956281768947	0.3804688122437185	0.2816257792979761
961|0	0.0	0.1464674194331625	0.0673780709913182	0.0501010116258635	0.0	0.3539968848021402	0.0519195431043138	0.0759635221373123	0.0	0.0	0.0733745229600783	0.0757538987046087	0.0	0.500522813078364	0.0619885459169412	0.1533520879035442	0.0739999972299729	0.3722308660520771	0.0	0.0	0.5168568207182074	0.5363969029962967	0.6852628944907531	0.672403836716305	0.5360280904319622	0.3889241909112361	0.454161292543549	0.6649821276322619	0.4508661731215683	0.2492371006764291
1879|0	0.052341441611511	0.078503647986561	0.072226634258818	0.0537063081423673	0.0	0.0758941392984065	0.0556557021521647	0.0	0.0	0.1524559772524715	0.3146183769158777	0.2436155735056142	0.0	0.0	0.0	0.0821936944978922	0.0	0.0	0.0	0.1897675956741194	0.6770002993491132	0.3905222224108488	0.5185632682052865	0.8577376240871377	0.3909960564728058	0.3790868491097467	0.5068556432315637	0.3062126736919176	0.5646265106734092	0.2624117599530162
2649|0	0.3030308187974289	0.0908993867785292	0.0	0.1243730858753378	0.0	0.08787783624387	0.064443746578838	0.1885753871145357	0.1311583952381689	0.0882644004348908	0.4553708372858869	0.1880550081371246	0.2308901987393829	0.1553151443289047	0.2308248824052215	0.0951720922344805	0.0918505206939476	0.1540072078606071	0.0	0.4394638598238467	0.4586826257719132	0.3269905827896997	0.3364703818737412	0.4442276155191126	0.4687153638015612	0.362697276777489	0.3942241339829075	0.4453052151497146	0.3686246321421693	0.3508143417570153
1390|0	0.0519101398524838	0.0778567655082763	0.0716314753666414	0.053263759667211	0.0	0.1505375191690462	0.0551970903619836	0.1211383559521169	0.0	0.0755998579410777	0.0780064679297683	0.1610720950941271	0.0	0.2660597656475252	0.0659017234321748	0.0	0.078671426782066	0.0	0.3388730111742447	0.0941019403327509	0.6359449256805065	0.3299954402153697	0.6445309153118792	0.6447412195565405	0.5644693382442451	0.3809320358073178	0.5522502694473227	0.5663959674583885	0.3803899879046305	0.2395424580077754
2881|0	0.195312081884551	0.0976454504099557	0.0898378918009614	0.1336033874327745	0.4976611490251287	0.0943996566444588	0.1384528297452063	0.0506426095477795	0.0704461329826213	0.2844447286524056	0.489166011853029	0.2020114394845925	0.2480256275664616	0.500525397176785	0.3306072850736652	0.2044705061726284	0.1973343447387907	0.0	0.2125018140162118	0.1180196260177991	0.4042317669014512	0.3163152167351872	0.3564587793455544	0.4397010779066511	0.3460040445563664	0.3644031524028744	0.3742922912100999	0.4077136851099148	0.3752962591143103	0.2353291706845405
1540|0	0.0549729173586149	0.0824504335426238	0.0	0.1128128056181537	0.0	0.0797097313180799	0.0	0.1710476052049024	0.0594837156409517	0.1601207299663646	0.1652179372710901	0.0	0.0	0.1408788490163738	0.0	0.0863259978310985	0.1666263221507348	0.0	0.0	0.0	0.6571070266753682	0.3598649121147302	0.6284359028623971	0.4483793284833209	0.3865649380427244	0.4668872798893131	0.306810560079526	0.5551722334103498	0.3995217543059001	0.3515916065993376
4972|0	0.125407789135779	0.0940456417513245	0.0	0.0643389746194721	0.0958628629153168	0.0909195078005155	0.066674305720378	0.1463268394447516	0.0	0.0913194519443765	0.0942264720261122	0.0	0.0	0.1606909896730083	0.238814308515232	0.3938649448896884	0.1900593935776909	0.1593377822544511	0.0	0.5683435030252868	0.4994789569247337	0.2692715871931301	0.4220217079244995	0.5200302618648726	0.388166011798639	0.3519830324387911	0.4366946592101422	0.4404698512559087	0.2717808064715725	0.2877227754070056
1458|0	0.0	0.0	0.0	0.1138757034299626	0.0848354439269221	0.0804607391361518	0.4130317942322463	0.0	0.0	0.1616293527913527	0.1667745848789107	0.0860913604596379	0.2114025201793659	0.142206179008117	0.0704475722327349	0.1742786853574693	0.0	0.1410086354694902	0.0	0.3017790534258813	0.4174704008234569	0.4219265027173466	0.4038618743184718	0.5510083949040937	0.5597980060160758	0.4103392783888986	0.4056951814397517	0.4934631345501772	0.4099976734950453	0.3396209936110618
1558|0	0.1866223195114859	0.0	0.1716817063864749	0.1914887226897275	0.760830990613015	0.0	0.0661464154717585	0.2419471742026603	0.0673118662756483	0.2717893052069608	0.0934804389747444	0.579070834339166	0.473981102122554	0.1594187273588695	0.1579490060023848	0.0	0.2828319127451681	0.0	0.0	0.11276873474903	0.4627115984184	0.3528362563933159	0.4394250901157749	0.5642852643214457	0.3450659325557941	0.3732146771925302	0.3542214592593439	0.3908752792411954	0.3432233311905902	0.2843117486327832
825|0	0.0	0.0896172546686954	0.1649032329642384	0.0613094043086239	0.0	0.0866383229799852	0.0	0.0	0.0	0.0870194346989994	0.1795791401461275	0.0	0.2276335019877212	0.0	0.0	0.0938296937900202	0.0905549728793777	0.0	0.3900607576553087	0.1083163100414448	0.5350783455678167	0.5188561571918793	0.590596768827218	0.3833277575801029	0.4280267982439437	0.5404183038454191	0.3530840871803725	0.3959329673948131	0.1053029308541056	0.3122822997360132
5140|0	0.048607724575816	0.1458073596004425	0.0670744296870634	0.1995009196379478	0.0743123799526025	0.07048031743788	0.1033711322422241	0.2268635707174238	0.0525962274797925	0.0	0.0	0.0754125114807444	0.1851799634129256	0.2491335959805212	0.1234183853391981	0.1526610021052104	0.0736665140158771	0.370553396454194	0.1586573070323461	0.3524614813786033	0.5884631985779518	0.4377984595943598	0.5908018021574435	0.558958370659959	0.5000770320290546	0.4754894731774171	0.5621968212577926	0.6184847204953913	0.4293074429886091	0.3398133470904249
2551|0	0.0	0.0922525008638958	0.0	0.0	0.0	0.0	0.0	0.1435368681728197	0.0	0.0895782905247753	0.1848597666008984	0.0	0.0	0.0	0.0	0.2897664274393332	0.0932177932103404	0.0	0.0	0.1115014125640573	0.5899726656421039	0.3519738989932691	0.5972445886590345	0.4659592980618507	0.3075219751241517	0.354036988133126	0.6402450826189744	0.8026098702559685	0.0740050653971929	0.0461160684046237
4364|0	0.1250615771111597	0.0	0.0	0.0	0.1911964305438828	0.0	0.0	0.0	0.0	0.2732020417501848	0.0939663419506384	0.2910403964184228	0.2382224067872708	0.0	0.0793850054169802	0.0	0.094767349258832	0.0	0.0	0.2267097931286149	0.3474110417074012	0.357760958111217	0.3001969441823457	0.3886559704954973	0.3704836657654383	0.3703110649079275	0.3694575370135151	0.3954049608454103	0.4243939407212151	0.3845429255484178
5080|0	0.2949027862082278	0.0	0.0	0.0	0.1127131957370532	0.0	0.0	0.057349165931233	0.0	0.214742329794583	0.4431566703562	0.0	0.5617428879563288	0.5668095367085272	0.0	0.2315483560434223	0.0	0.0	0.4812864858871828	0.4009465848665132	0.1653387525146373	0.1645968771761175	0.2467220870156911	0.3964218426596076	0.3180303373908998	0.2504246610693934	0.4235709469431242	0.3595697435932385	0.2847650317090776	0.2185096611516987
5182|0	0.0915917507485872	0.2747454536161889	0.063194322498257	0.0	0.0	0.0	0.0	0.0356233359416549	0.0	0.2000858608215579	0.1376368660863688	0.2842002589154672	0.0	0.0	0.0581394525583547	0.0	0.0694050693499907	0.1163725677460225	0.2989586664869049	0.332072365376351	0.6167272800792386	0.5464848046161157	0.4910892300592592	0.6748940324540095	0.6298434282955055	0.4717534875829769	0.4839820907935133	0.544699547755324	0.5300338161002949	0.3258980579582905
2569|0	0.2604400804886734	0.3124942037634368	0.0718769291048937	0.0	0.3981655669969353	0.0	0.2769311486631974	0.1215534508829695	0.1690862821221591	0.2275767294373541	0.2348212990063119	0.4040600692851576	0.1984387666652765	0.2669714509610338	0.0661275434964818	0.0817957310751056	0.0789410037480361	0.0	0.0	0.0944243917818275	0.5447348162705247	0.3360906776648573	0.7100183892756293	0.5925100643891347	0.4825703601717608	0.4236773801526399	0.4248740736999157	0.5890562809879365	0.3550639105085719	0.3789753087337181
3392|0	0.0935703003685805	0.2105103440783823	0.064559435641556	0.0480051296816371	0.0	0.0	0.0497475863031733	0.1455714610518202	0.050624101894156	0.0	0.2109151118342981	0.0725848762967302	0.0	0.0	0.1187907425000062	0.0	0.2127130380116998	0.2377728568274205	0.1527083607002754	0.3392457368531024	0.5419916773486944	0.3900420958351977	0.7358402558492914	0.6926861605899312	0.649960486001116	0.36878581920808	0.58127498835363	0.6102400043395382	0.4779165827254645	0.293352955741588
2408|0	0.1019780885350497	0.1529505439326166	0.0	0.1046372907969069	0.0	0.0	0.1626530129895854	0.1983147869147997	0.0551729461659731	0.0742584110566937	0.0766223180620827	0.0	0.0	0.0	0.0647323606320155	0.0	0.0772754778580732	0.0	0.0	0.1848643835259108	0.6961886416898861	0.4120270156706254	0.5495490963802978	0.693428002629673	0.6900555614204781	0.1953308624628479	0.6998973795609101	0.4771414853333632	0.2614188790468106	0.3322914502153945
4894|0	0.0599540347778281	0.0899212993884673	0.0	0.0	0.1833176537672443	0.0	0.0	0.0	0.0648735582466441	0.0873146657874274	0.1801883988156154	0.0	0.2284057948299692	0.0	0.1522274542044937	0.0	0.0	0.0	0.0	0.1086837951006002	0.3255368836294399	0.1271001234741229	0.2846146936595326	0.3755892642735395	0.4341015273407299	0.2263371709665765	0.5649133668894585	0.3345157474312575	0.5681378074566006	0.5788552947524741
4200|0	0.0690695341509942	0.0	0.0	0.0	0.0	0.0	0.0	0.0537272668834191	0.0	0.1005901156250059	0.5189612680667592	0.107158010019729	0.2631329468442661	0.0	0.0876861697954023	0.1084624346278999	0.0	0.0	0.0	0.1252082386978343	0.4194493443498728	0.2927528153142282	0.2865980016390626	0.3095594866050994	0.2316415524515118	0.3494216123484492	0.3545040750322824	0.2293440804788152	0.364725310235394	0.3454498038306798
2865|0	0.327797335010027	0.3277617862796334	0.1507772649348	0.2802875398580229	0.0	0.0792166966204532	0.0580922441883323	0.3399792227401078	0.0	0.2386954844529872	0.2462940031907818	0.0847602601764937	0.0	0.2800149205932	0.3467917407373527	0.2573761171025148	0.0	0.1388284325594988	0.0	0.3961508014684128	0.5603598194207482	0.3526756687633288	0.544326601230406	0.6361436281143553	0.5224578373145613	0.3784827832195055	0.578621922318074	0.4179719142534384	0.3729615497871494	0.2727173742176538
4419|0	0.1636433007770404	0.0818127770528357	0.0752711711805412	0.1679104981898896	0.1667872510684827	0.0790932709152614	0.0	0.1272935658623537	0.0	0.158882385688164	0.3278803442580161	0.3385127886919001	0.2078096346147397	0.0	0.0	0.0	0.1653376648190057	0.0	0.0	0.0988833920138156	0.5459915988233751	0.4294188300174915	0.5725376523954957	0.3949617212385997	0.4690842909988383	0.5406492588271654	0.4928658616679744	0.2988056676022303	0.4060505986984632	0.3711774695715772
3461|0	0.0571601698129355	0.1714619128434511	0.2366281794391513	0.1759520715666588	0.6991001194748407	0.2486436229041189	0.1215591045309025	0.0889266081316675	0.1237008858365903	0.166491584496821	0.2576873978404151	0.7981309143533886	0.0	0.4394523332441381	0.0	0.2692821628752481	0.2598840300026842	0.0	0.0	0.1036191176604852	0.4401149059583176	0.4197395855337826	0.5542257572529699	0.6124637560114976	0.4131770194329813	0.423757436264397	0.5288662230830282	0.4616287974078883	0.3542589558632549	0.2079668539213736
2615|0	0.1039005530713086	0.0779169640039606	0.0	0.1599148288891294	0.0	0.0	0.1657193055008503	0.0	0.0	0.0756583114061336	0.1561335643493631	0.0805983176513896	0.1979140227631675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5655951535921258	0.3315764771721098	0.6313497554375613	0.5264939104250289	0.3883821697419715	0.3089858145981726	0.5697172774556816	0.5139049273741645	0.4442048720042405	0.4809520094937878
5219|0	0.1588343060948911	0.3176341618918599	0.0730591731323012	0.0	0.0	0.1535379052237178	0.0	0.1647370437863798	0.0572891474065442	0.0771066501398175	0.636489813088429	0.0821412236871541	0.4034054429009179	0.2713626430628332	0.2016456619372035	0.2494233637630085	0.1604788777675462	0.2690774499573631	0.1728135701974738	0.0959775003330115	0.430429490892904	0.3877093436889615	0.5302525132231977	0.561897279338551	0.4679463456328521	0.4411373124521099	0.4868888752827444	0.6026012895058199	0.3734119321877355	0.3831845531376215
1911|0	0.9473909620268004	0.0	0.0871544718775584	0.0648063553102638	0.0	0.1831599574597901	0.0	0.2947796170072786	0.0	0.4599141410356522	0.5694657953633676	0.5879323290615083	0.7218516201564613	0.3237166098309312	0.0	0.2975445876361566	0.3828801022427665	0.1604952673275311	0.2061544744909951	0.4579777183354677	0.3530998239482185	0.3829642787357087	0.4587941307314704	0.3678432226473672	0.4340911272423298	0.3141143959131751	0.4611744957873247	0.4547401563815959	0.3116589448350943	0.2586889957907484
3039|0	0.0	0.0820819083120051	0.0	0.1684628564575526	0.0	0.0793534560887766	0.0	0.0	0.0592178437821541	0.0	0.0	0.1698131800727489	0.0	0.1402491687576736	0.0	0.085940150153989	0.1658815594956542	0.0	0.1786315116677986	0.0992086787570639	0.5805564111039663	0.309832461105283	0.4575481151724217	0.723703939004849	0.1866649615416022	0.4126635360175292	0.4628843001898944	0.4995712195363617	0.5691037989146674	0.3410057360080258
4451|0	0.2614645458612044	0.3921542861123629	0.0721596637163009	0.0536565101609191	0.079946357685871	0.0	0.111208193276831	0.0406771975769426	0.1697513987995887	0.0761573079167484	0.3143266540133204	0.0811298954585334	0.0	0.2680216080891177	0.1327753247256165	0.1642349644402586	0.3170061022263514	0.0	0.0	0.0947958189428132	0.5426064386866569	0.4413018651863054	0.4994349232725387	0.5372047454709163	0.4423828133083639	0.4771218283464372	0.5651135672542081	0.5045134960900772	0.3472764170572933	0.38031274358895
801|0	0.0661250194862534	0.0991767726113166	0.1824935443406093	0.0	0.1010931413744996	0.0	0.2109361688954886	0.0514368109366796	0.0715509026056134	0.0	0.6955722829099726	0.1025897392788587	0.2519152829308887	0.1694582911734229	0.1678960125522272	0.6230313284827451	0.2004290353968891	0.0	0.0	0.839093259836358	0.3798380424908126	0.3628057333117546	0.3592577530278497	0.4791909076018252	0.3796579963303224	0.23793998680083	0.4248584985991671	0.3498746912503334	0.2993073210866905	0.2700771060453021
5004|0	0.1130004700058887	0.0847411615589445	0.0779654072079946	0.1739206413365369	0.0863785945051027	0.0819243141511626	0.2403113215100769	0.2636997549463327	0.0611363572109095	0.0	0.0849041012470063	0.1753147121370993	0.0	0.2895857982011231	0.0	0.088724401008279	0.0856278583304755	0.0	0.0	0.0	0.5196844655921655	0.367329198397392	0.3423075541852807	0.6730207115914968	0.4267894928520731	0.3809728229319203	0.6573852026791148	0.3265035393702734	0.3028019795171082	0.3771258006344825
2352|0	0.0	0.0	0.0	0.0	0.0	0.0	0.1354882910826892	0.1486747646015685	0.0	0.1855694836694759	0.4786920362961819	0.0988429949943625	0.0	0.0	0.1617641768555809	0.1000462016887779	0.0	0.0	0.0	0.2309852022930332	0.3749495053729014	0.3839597658508277	0.2461099390519466	0.3198981487148232	0.4758867607256462	0.4179662524053926	0.2354159048779386	0.369197345902613	0.4299245873510085	0.341063762395469
3523|0	0.2971959665292236	0.0891491209302304	0.0	0.0609891423150138	0.0	0.258557250869449	0.0	0.138708278896027	0.0643164714993672	0.1731297423903628	0.3572821448418281	0.0922170063853055	0.2264444126468421	0.0	0.0754601179924566	0.1866791110586197	0.0900819407814035	0.151041802197673	0.1940115984522415	0.2155009960592818	0.522427794991282	0.3581617002279663	0.5755682533814144	0.5819311872727174	0.3779414493469396	0.3266482673192412	0.4631222801175244	0.3858064904710665	0.3412798824668496	0.283338543011906
3357|0	0.0555403652505899	0.0833015130733131	0.0766408704851819	0.0569886475926146	0.0	0.0	0.1771715449921502	0.0	0.0600977254237527	0.0808867734680021	0.0834616846157553	0.1723363300239213	0.2115911183828975	0.0	0.0	0.0	0.0	0.0	0.1812856878027098	0.1006827597021032	0.4562532011297928	0.4989796482067525	0.4239835482097167	0.6254438606931533	0.6944518539319819	0.5297971596540547	0.2094713877509152	0.2726424492866744	0.458594383886219	0.2689786916960521
2034|0	0.0536765484644843	0.241518273248864	0.1481379310487857	0.1652286885742745	0.4923701447265378	0.0	0.2283013919309842	0.2505209522705851	0.0	0.0	0.0	0.0832765442663533	0.0	0.2751133005191735	0.1362884808922707	0.1685805239732206	0.2440454214400832	0.0	0.876010624287006	0.0973040599625975	0.5457904234968823	0.4012471694399001	0.5717294850894581	0.5425627032445215	0.4869004030140812	0.4069156296915257	0.4792025027895158	0.50696634970511	0.3400918447179263	0.3726874336259902
3875|0	0.1621882455757723	0.1621706567011868	0.1492037759961691	0.1109450004404253	0.0	0.0783900030473799	0.1149720044694906	0.1261617189476528	0.0	0.2362044941524911	0.1624824772583937	0.083875714805009	0.0	0.2770927268500284	0.0686345348215095	0.0848967261731694	0.1638675439645738	0.0	0.0	0.392016631078667	0.4677817195867133	0.3345167416557576	0.4905539876183734	0.5934534316653332	0.5316854378936603	0.3571847483758647	0.4895285356345872	0.5333579536838567	0.4346922379628697	0.3523315479611059
